CustomerID,Days_Since_Last_Transaction,Total_Orders_Count,Total_Prod_Purchased,Total_Spent,Avg_Order_Value,Uniq_Prod_Purchased_Count,Avg_Days_Btw_Order,Fav_DoW,Fav_Hour,is_UK,Cancellation_Count,Total_Transaction_Count,Cancellation_Rate,Avg_Monthly_Spending,Std_Monthly_Spending,Monthly_Spending_Trend
15649,336,2,192,816.0,408.0,1,31.0,1,10,1,0,2,0.0,408.0,144.25,-204.0
15651,36,3,479,646.3,215.433,27,112.0,3,8,1,0,32,0.0,323.15,135.524,191.66000000000003
15652,91,1,208,337.74,337.74,21,0.0,4,14,1,0,21,0.0,337.74,0.0,0.0
15653,92,2,1200,877.4399999999999,438.72,4,23.0,1,9,1,0,6,0.0,438.72,552.562,781.44
15654,9,2,474,907.53,453.765,14,17.0,2,13,1,0,20,0.0,907.53,0.0,0.0
15655,233,2,319,511.32,255.66,34,10.0,6,15,1,3,37,0.081,511.32,0.0,0.0
15656,45,4,343,748.5,187.125,46,79.67,1,13,1,0,47,0.0,187.125,87.852,1.8619999999999948
15657,22,1,24,30.0,30.0,1,0.0,3,12,1,0,1,0.0,30.0,0.0,0.0
15658,190,8,232,958.9,119.862,40,53.57,3,10,1,8,56,0.143,159.817,188.985,-11.928571428571425
15659,43,1,111,306.45,306.45,11,0.0,3,9,1,0,11,0.0,306.45,0.0,0.0
15660,25,12,1037,1552.01,129.334,55,55.09,3,13,1,4,94,0.043,221.716,135.766,18.076071428571428
15661,317,2,236,309.8,154.9,4,21.0,2,13,1,0,5,0.0,309.8,0.0,0.0
15663,106,1,106,138.14,138.14,9,0.0,3,15,1,0,9,0.0,138.14,0.0,0.0
15664,50,2,141,358.63,179.315,19,309.0,3,10,1,2,19,0.105,179.315,292.905,414.23
15665,168,2,1654,2222.21,1111.105,92,75.0,6,15,1,0,115,0.0,1111.105,488.349,-690.6300000000001
15667,39,1,240,301.32,301.32,13,0.0,0,10,1,0,13,0.0,301.32,0.0,0.0
15668,217,1,72,76.32000000000001,76.32,1,0.0,4,10,1,0,1,0.0,76.32,0.0,0.0
15669,40,5,339,677.69,135.538,31,88.0,3,17,1,2,35,0.057,169.422,53.234,-33.849000000000004
15670,296,1,91,173.05,173.05,12,0.0,2,10,1,0,12,0.0,173.05,0.0,0.0
15671,18,10,1679,2605.4900000000002,260.549,51,71.89,0,9,1,3,79,0.038,521.098,171.081,29.057999999999993
15673,88,4,1451,2726.23,681.558,107,79.67,0,16,1,0,138,0.0,681.558,251.722,-100.331
15674,73,6,1075,1744.02,290.67,87,72.8,1,15,1,20,133,0.15,436.005,453.234,248.292
15675,81,3,527,323.69,107.897,20,99.5,3,19,1,0,21,0.0,107.897,68.203,26.650000000000006
15676,9,5,2230,3309.09,661.818,190,166.0,4,14,1,14,215,0.065,1103.03,1238.861,766.945
15677,49,1,319,657.23,657.23,33,0.0,4,15,1,0,33,0.0,657.23,0.0,0.0
15678,52,1,184,352.7,352.7,12,0.0,1,9,1,0,12,0.0,352.7,0.0,0.0
15679,24,4,1170,781.28,195.32,98,52.67,2,16,1,0,110,0.0,260.427,230.747,171.39999999999998
15680,9,3,952,1333.68,444.56,61,178.5,2,14,1,0,78,0.0,444.56,119.192,-83.45999999999998
15681,18,6,556,946.36,157.727,32,52.4,4,13,1,14,67,0.209,315.453,62.905,-51.26999999999999
15683,117,1,131,193.75,193.75,10,0.0,6,12,1,0,10,0.0,193.75,0.0,0.0
15687,8,11,1308,2981.5,271.045,119,71.1,2,13,1,2,168,0.012,425.929,155.222,-16.122857142857143
15689,119,2,84,254.1,127.05,8,242.0,0,9,1,0,9,0.0,127.05,33.305,47.099999999999994
15690,4,2,408,239.76,119.88,19,96.0,0,15,1,0,19,0.0,119.88,12.558,17.75999999999999
15691,252,1,72,136.8,136.8,2,0.0,4,15,1,0,2,0.0,136.8,0.0,0.0
15692,28,1,138,191.04,191.04,12,0.0,4,14,1,0,12,0.0,191.04,0.0,0.0
15694,0,14,1664,6408.6,457.757,41,52.54,3,9,1,1,78,0.013,640.86,393.523,69.0309090909091
15695,266,2,212,409.98,204.99,22,0.0,4,8,1,0,22,0.0,409.98,0.0,0.0
15696,33,12,1009,2619.11,218.259,140,62.91,6,14,1,6,174,0.034,436.518,310.163,-14.303142857142847
15699,17,1,113,309.65,309.65,18,0.0,1,8,1,0,18,0.0,309.65,0.0,0.0
15700,172,3,328,664.03,221.343,85,0.5,6,15,1,3,89,0.034,664.03,0.0,0.0
15701,2,4,912,1529.0,382.25,193,36.0,6,12,1,0,230,0.0,382.25,325.993,-147.08599999999998
15703,264,1,66,211.5,211.5,5,0.0,6,10,1,0,5,0.0,211.5,0.0,0.0
15704,140,4,1028,2293.62,573.405,79,25.0,6,12,1,0,117,0.0,764.54,186.146,-76.27499999999998
15705,201,1,62,143.1,143.1,6,0.0,6,15,1,0,6,0.0,143.1,0.0,0.0
15706,59,7,305,1001.8100000000001,143.116,50,26.17,0,14,1,4,59,0.068,333.937,154.126,-144.35000000000002
15707,35,4,594,916.98,229.245,126,17.0,3,14,1,0,205,0.0,305.66,153.699,66.88499999999999
15708,40,11,1208,3200.73,290.975,124,89.3,6,11,1,9,282,0.032,533.455,132.218,44.54371428571429
15709,283,1,121,133.25,133.25,6,0.0,1,10,1,0,6,0.0,133.25,0.0,0.0
15712,9,5,486,1072.3600000000001,214.472,41,69.5,4,11,1,0,53,0.0,214.472,89.887,-24.59500000000001
15713,143,3,149,346.75,115.583,18,220.0,1,13,1,1,20,0.05,173.375,17.218,24.350000000000023
15714,11,2,186,330.03000000000003,165.015,34,66.0,0,11,1,0,34,0.0,165.015,46.011,65.07
15716,145,4,738,1101.1100000000001,275.278,101,74.67,6,12,1,0,117,0.0,275.278,177.851,-81.42699999999999
15717,234,1,70,150.3,150.3,7,0.0,1,13,1,0,7,0.0,150.3,0.0,0.0
15719,32,14,2716,5026.77,359.055,298,32.54,3,12,1,1,931,0.001,456.979,124.62,3.2765454545454586
15720,24,1,281,598.73,598.73,128,0.0,1,14,1,0,128,0.0,598.73,0.0,0.0
15721,11,1,388,471.40000000000003,471.4,80,0.0,0,12,1,0,84,0.0,471.4,0.0,0.0
15722,35,6,1018,2169.86,361.643,47,81.4,1,11,1,3,70,0.043,542.465,221.68,168.13799999999998
15723,364,1,73,190.7,190.7,37,0.0,4,11,1,0,38,0.0,190.7,0.0,0.0
15724,201,3,72,212.3,70.767,11,78.0,6,14,1,1,12,0.083,70.767,66.664,5.475000000000001
15725,15,1,221,415.25,415.25,32,0.0,3,14,1,0,32,0.0,415.25,0.0,0.0
15727,16,7,3063,5159.06,737.009,213,57.17,2,15,1,0,301,0.0,737.009,386.52,-88.92499999999998
15728,49,1,-34,-134.8,-134.8,4,0.0,4,14,1,4,4,1.0,-134.8,0.0,0.0
15729,198,2,24,62.0,31.0,5,14.0,2,12,1,1,6,0.167,62.0,0.0,0.0
15730,65,4,683,1108.38,277.095,68,93.33,1,12,1,3,73,0.041,369.46,75.932,-55.634999999999984
15732,212,2,215,294.12,147.06,13,160.0,2,14,1,0,14,0.0,147.06,12.671,17.920000000000016
15733,282,1,62,162.3,162.3,10,0.0,2,9,1,0,10,0.0,162.3,0.0,0.0
15734,114,2,346,1339.45,669.725,25,86.0,2,10,1,0,26,0.0,669.725,128.8,182.14999999999998
15737,14,12,583,1106.21,92.184,59,56.55,0,10,1,8,78,0.103,221.242,141.894,-73.69200000000001
15738,18,19,2967,4788.77,252.041,46,44.0,0,12,1,3,176,0.017,399.064,158.27,-6.988426573426569
15739,66,1,472,449.12,449.12,8,0.0,1,13,1,0,8,0.0,449.12,0.0,0.0
15740,49,1,152,154.88,154.88,9,0.0,4,14,1,0,9,0.0,154.88,0.0,0.0
15743,16,4,214,775.96,193.99,59,56.0,2,13,1,0,86,0.0,258.653,127.806,9.680000000000007
15744,77,1,120,34.8,34.8,3,0.0,4,9,1,0,3,0.0,34.8,0.0,0.0
15745,8,6,412,1071.24,178.54,57,63.6,6,10,1,3,65,0.046,214.248,219.359,-45.27600000000001
15746,134,2,130,182.96,91.48,28,0.0,3,15,1,1,29,0.034,182.96,0.0,0.0
15747,12,3,466,946.64,315.547,52,80.0,6,12,1,0,90,0.0,315.547,93.725,89.30999999999999
15748,40,1,50,144.36,144.36,19,0.0,6,12,1,0,20,0.0,144.36,0.0,0.0
15749,235,4,9014,21535.9,5383.975,6,32.33,0,13,1,5,15,0.333,10767.95,17296.468,-24460.9
15750,2,9,1776,2448.8,272.089,214,90.88,2,12,1,2,293,0.007,408.133,107.563,22.60000000000001
15752,39,8,1955,2618.15,327.269,236,55.29,0,11,1,1,406,0.002,374.021,107.099,33.30964285714285
15753,304,1,144,79.2,79.2,1,0.0,1,12,1,0,1,0.0,79.2,0.0,0.0
15754,50,4,197,455.67,113.918,24,65.33,1,10,1,1,29,0.034,151.89,59.911,30.224999999999998
15755,1,8,1397,2318.88,289.86,127,62.14,0,15,1,8,149,0.054,386.48,312.918,-39.302285714285716
15756,61,4,241,528.01,132.002,160,62.67,6,14,1,0,191,0.0,132.002,24.296,12.873000000000001
15757,65,2,491,714.42,357.21,43,152.0,2,12,1,0,45,0.0,357.21,135.552,191.7
15758,24,1,47,205.25,205.25,9,0.0,1,10,1,0,9,0.0,205.25,0.0,0.0
15759,218,3,60,253.04,84.347,5,70.0,3,15,1,0,7,0.0,84.347,14.923,-14.620000000000005
15762,65,2,251,583.75,291.875,37,12.0,4,15,1,0,37,0.0,291.875,33.142,-46.870000000000005
15763,31,3,268,1048.67,349.557,58,44.0,4,12,1,2,63,0.032,524.335,56.703,80.19000000000005
15764,81,10,2036,3245.47,324.547,150,30.78,2,15,1,8,188,0.043,811.368,675.99,-239.39300000000003
15766,64,1,170,315.06,315.06,11,0.0,3,17,1,0,11,0.0,315.06,0.0,0.0
15768,115,3,244,621.8299999999999,207.277,23,55.0,3,10,1,0,27,0.0,207.277,127.683,-105.83499999999997
15769,7,29,27660,51823.72,1787.025,26,20.96,3,10,1,17,147,0.116,3986.44,3557.963,-124.68285714285712
15773,5,1,311,635.6800000000001,635.68,10,0.0,6,12,1,0,10,0.0,635.68,0.0,0.0
15774,68,1,87,270.8,270.8,25,0.0,6,12,1,0,25,0.0,270.8,0.0,0.0
15775,245,1,68,104.9,104.9,7,0.0,4,12,1,0,7,0.0,104.9,0.0,0.0
15776,133,1,138,241.62,241.62,18,0.0,4,13,1,0,18,0.0,241.62,0.0,0.0
15777,241,5,375,1021.61,204.322,18,59.25,1,16,1,1,22,0.045,340.537,46.822,-23.045000000000016
15780,183,3,220,475.28000000000003,158.427,26,87.0,0,9,1,0,29,0.0,158.427,78.244,-52.315
15781,25,4,178,333.56,83.39,20,129.67,0,14,1,1,21,0.048,111.187,25.752,25.405
15782,9,4,863,2593.94,648.485,34,39.0,6,14,1,1,44,0.023,864.647,670.598,-593.9699999999999
15783,10,1,212,246.3,246.3,14,0.0,1,9,1,0,14,0.0,246.3,0.0,0.0
15785,29,8,1594,2303.75,287.969,58,101.43,3,14,1,4,87,0.046,383.958,367.129,-21.65457142857143
15786,43,5,3307,4821.0,964.2,257,44.75,2,13,1,13,279,0.047,2410.5,947.438,-1339.88
15787,26,3,534,933.26,311.087,156,17.5,6,14,1,0,200,0.0,466.63,17.635,-24.939999999999998
15789,358,1,438,351.3,351.3,25,0.0,3,14,1,0,25,0.0,351.3,0.0,0.0
15790,10,1,113,218.75,218.75,34,0.0,1,14,1,0,34,0.0,218.75,0.0,0.0
15791,43,3,730,1604.44,534.813,66,154.0,3,15,1,1,76,0.013,534.813,628.482,-416.8949999999999
15793,9,4,552,948.96,237.24,6,86.33,0,11,1,1,13,0.077,316.32,17.886,15.160000000000025
15795,149,1,581,610.01,610.01,42,0.0,2,10,1,0,42,0.0,610.01,0.0,0.0
15796,1,9,858,2704.6600000000003,300.518,69,75.12,6,11,1,1,132,0.008,386.38,120.26,-5.233571428571433
15797,113,3,872,2192.4,730.8,7,95.5,1,10,1,0,7,0.0,730.8,662.251,-564.0
15799,75,3,955,884.14,294.713,94,129.5,6,12,1,0,98,0.0,294.713,122.941,41.339999999999975
15800,107,2,332,696.89,348.445,116,139.0,2,14,1,0,117,0.0,348.445,147.0,207.89
15801,46,4,562,1042.19,260.548,61,24.67,0,15,1,5,69,0.072,521.095,542.881,767.75
15803,51,1,290,415.82000000000005,415.82,8,0.0,2,14,1,0,8,0.0,415.82,0.0,0.0
15804,0,19,2513,3848.55,202.555,170,24.33,2,10,1,11,273,0.04,481.069,218.622,-14.242976190476186
15805,23,20,3317,5411.87,270.594,220,39.11,3,12,1,6,305,0.02,676.484,379.556,41.35654761904761
15806,46,3,602,784.58,261.527,24,115.0,1,9,1,0,31,0.0,261.527,39.433,-18.830000000000013
15807,50,3,430,903.9,301.3,48,13.5,4,14,1,0,48,0.0,451.95,259.72,-367.3
15808,306,5,1303,3641.07,728.214,143,29.5,6,14,1,2,197,0.01,1213.69,829.272,-717.675
15809,35,6,251,399.21,66.535,31,53.4,3,11,1,8,43,0.186,79.842,81.525,-44.512
15810,78,7,737,1145.43,163.633,66,53.33,2,19,1,23,112,0.205,229.086,320.191,-166.08800000000002
15811,17,9,1061,2171.32,241.258,117,107.25,3,15,1,6,139,0.043,361.887,193.939,13.58857142857143
15812,107,5,922,1801.14,360.228,36,52.5,4,15,1,0,41,0.0,360.228,154.204,-4.873999999999995
15813,207,2,603,1303.9099999999999,651.955,40,32.0,3,9,1,0,40,0.0,651.955,167.86,-237.39
15814,3,6,1247,1842.73,307.122,64,14.6,3,9,1,2,74,0.027,614.243,619.575,-598.725
15815,63,5,1856,2100.6,420.12,33,49.0,4,12,1,0,49,0.0,420.12,113.29,-37.458
15819,49,4,1357,1905.45,476.362,96,75.67,1,14,1,0,123,0.0,476.362,140.809,-108.81499999999998
15820,319,1,128,206.98,206.98,17,0.0,0,12,1,0,17,0.0,206.98,0.0,0.0
15821,44,2,202,570.96,285.48,57,17.0,6,13,1,0,62,0.0,570.96,0.0,0.0
15822,3,2,375,885.47,442.735,28,356.0,1,14,1,0,33,0.0,442.735,3.585,5.069999999999993
15823,337,1,-282,-811.86,-811.86,15,0.0,3,12,1,15,15,1.0,-811.86,0.0,0.0
15825,172,1,220,532.94,532.94,20,0.0,0,13,1,0,20,0.0,532.94,0.0,0.0
15826,51,4,962,1649.3600000000001,412.34,64,53.0,4,16,1,1,69,0.014,824.68,148.04,209.36
15827,73,20,843,1648.54,82.427,72,37.68,3,15,1,18,133,0.135,164.854,69.927,8.658060606060607
15829,99,2,996,636.14,318.07,44,41.0,4,10,1,0,51,0.0,318.07,10.423,-14.740000000000009
15830,29,2,409,547.7,273.85,39,8.0,2,10,1,2,41,0.049,547.7,0.0,0.0
15831,58,4,1084,740.64,185.16,64,177.33,2,13,1,1,67,0.015,246.88,101.484,43.79499999999999
15832,254,1,465,836.79,836.79,54,0.0,2,15,1,0,54,0.0,836.79,0.0,0.0
15834,70,6,955,2073.8,345.633,242,142.4,0,17,1,3,271,0.011,518.45,542.484,51.251999999999995
15835,44,4,439,954.09,238.522,47,95.33,3,10,1,0,50,0.0,238.522,59.972,-6.759000000000006
15836,45,2,24,117.47,58.735,10,5.0,3,17,1,2,12,0.167,117.47,0.0,0.0
15837,64,1,189,391.98,391.98,24,0.0,3,9,1,0,24,0.0,391.98,0.0,0.0
15838,11,20,9008,33362.28,1668.114,55,37.74,3,9,1,1,168,0.006,3336.228,3225.684,786.0164848484849
15839,25,5,670,1020.74,204.148,56,30.75,1,12,1,3,65,0.046,340.247,135.163,-34.400000000000006
15840,58,3,394,345.66,115.22,26,113.0,0,11,1,1,28,0.036,172.83,83.453,-118.02000000000001
15841,64,6,926,1209.1,201.517,36,102.0,2,14,1,3,50,0.06,241.82,259.859,-34.406
15843,303,1,27,118.95000000000002,118.95,8,0.0,2,10,1,0,8,0.0,118.95,0.0,0.0
15844,46,1,134,130.73999999999998,130.74,11,0.0,0,15,1,0,11,0.0,130.74,0.0,0.0
15845,17,10,1918,3650.87,365.087,97,68.78,4,10,1,2,140,0.014,456.359,287.783,28.263452380952376
15847,38,2,449,389.27,194.635,22,250.0,1,14,1,0,22,0.0,194.635,19.735,27.909999999999997
15850,19,2,298,234.88,117.44,87,149.0,6,14,1,0,93,0.0,117.44,1.81,2.5600000000000023
15852,186,2,48,160.71,80.355,22,11.0,3,13,1,0,22,0.0,80.355,32.322,-45.71000000000001
15853,51,1,135,110.8,110.8,29,0.0,2,10,1,0,30,0.0,110.8,0.0,0.0
15854,4,12,926,2969.12,247.427,105,32.45,0,13,1,0,138,0.0,329.902,129.106,9.039500000000002
15855,136,5,470,712.24,142.448,59,31.75,1,10,1,0,80,0.0,142.448,56.191,30.928000000000004
15856,4,31,10799,15928.48,513.822,296,33.43,4,17,1,8,635,0.013,1448.044,928.491,42.319272727272725
15857,18,1,308,297.0,297.0,14,0.0,0,12,1,0,14,0.0,297.0,0.0,0.0
15858,15,5,1163,1427.57,285.514,145,88.0,1,13,1,0,188,0.0,285.514,120.877,-55.547000000000004
15860,40,8,437,965.16,120.645,105,46.86,4,11,1,0,139,0.0,160.86,86.706,-9.59657142857143
15861,12,9,2527,2981.92,331.324,339,33.12,6,15,1,1,541,0.002,745.48,388.127,189.41600000000003
15862,8,4,585,832.88,208.22,142,121.67,3,11,1,0,147,0.0,208.22,98.679,-51.13000000000001
15863,25,2,19,68.84,34.42,18,167.0,0,12,1,0,18,0.0,34.42,35.666,50.44
15864,22,8,1044,1769.7800000000002,221.223,16,124.57,1,10,1,4,24,0.167,294.963,212.663,65.41085714285714
15865,40,3,368,895.13,298.377,37,86.5,1,11,1,0,40,0.0,298.377,13.487,-11.325000000000017
15866,101,1,124,211.89,211.89,43,0.0,1,14,1,0,43,0.0,211.89,0.0,0.0
15867,5,16,2037,3788.75,236.797,301,24.27,0,15,1,2,459,0.004,315.729,132.462,-4.783881118881118
15869,277,2,175,149.64,74.82,13,0.0,0,17,1,0,15,0.0,149.64,0.0,0.0
15870,32,1,333,351.44,351.44,68,0.0,0,10,1,0,74,0.0,351.44,0.0,0.0
15872,14,2,187,316.25,158.125,101,0.0,4,11,1,0,108,0.0,316.25,0.0,0.0
15874,63,9,2506,4330.67,481.186,123,74.12,4,12,1,17,137,0.124,721.778,804.126,172.93285714285716
15877,1,3,243,437.83,145.943,122,8.0,1,11,1,2,128,0.016,218.915,28.843,-40.78999999999999
15880,369,2,178,299.03,149.515,95,0.0,6,13,1,1,97,0.01,299.03,0.0,0.0
15881,312,8,199,438.24,54.78,26,21.43,0,16,1,3,32,0.094,219.12,148.026,209.34000000000003
15882,198,5,254,493.08000000000004,98.616,22,85.0,0,13,1,1,23,0.043,246.54,143.543,-203.0
15883,2,2,223,396.48,198.24,42,31.0,2,17,1,0,49,0.0,198.24,77.046,108.96000000000001
15885,93,1,109,349.35,349.35,16,0.0,2,14,1,0,16,0.0,349.35,0.0,0.0
15886,60,1,147,181.09,181.09,12,0.0,0,14,1,0,12,0.0,181.09,0.0,0.0
15888,79,2,51,135.6,67.8,10,1.0,1,12,1,2,12,0.167,135.6,0.0,0.0
15889,156,2,200,400.77,200.385,78,213.0,6,15,1,0,83,0.0,200.385,96.57,-136.57000000000002
15891,226,1,417,509.13,509.13,59,0.0,2,12,1,0,59,0.0,509.13,0.0,0.0
15894,253,2,163,257.6,128.8,34,116.0,6,14,1,0,36,0.0,128.8,31.099,-43.98000000000002
15895,149,1,94,179.17,179.17,11,0.0,2,10,1,0,11,0.0,179.17,0.0,0.0
15897,194,2,223,208.59,104.295,17,0.0,6,13,1,0,22,0.0,208.59,0.0,0.0
15898,1,6,565,1379.63,229.938,70,117.2,0,11,1,1,85,0.012,275.926,200.841,-43.44
15899,368,1,39,56.25,56.25,4,0.0,0,10,1,0,4,0.0,56.25,0.0,0.0
15900,23,1,216,337.28,337.28,44,0.0,2,12,1,0,47,0.0,337.28,0.0,0.0
15901,16,3,372,349.75,116.583,101,69.0,4,12,1,0,109,0.0,116.583,6.021,6.020000000000003
15903,9,8,2409,5126.34,640.792,46,79.14,4,14,1,1,75,0.013,1025.268,1153.667,676.9380000000001
15904,8,1,84,164.68,164.68,30,0.0,3,14,1,0,30,0.0,164.68,0.0,0.0
15906,19,8,538,1521.79,190.224,114,67.43,6,13,1,1,151,0.007,304.358,185.929,-5.321999999999997
15907,3,3,477,881.87,293.957,174,103.5,1,12,1,0,225,0.0,293.957,96.828,90.60500000000002
15909,173,1,98,191.94,191.94,7,0.0,6,10,1,0,7,0.0,191.94,0.0,0.0
15910,0,8,1013,1228.88,153.61,215,45.14,3,11,1,0,266,0.0,153.61,44.363,5.943571428571426
15912,178,2,185,264.62,132.31,19,55.0,2,17,1,0,19,0.0,132.31,12.982,-18.360000000000014
15916,16,10,747,1466.01,146.601,125,115.11,2,13,1,5,156,0.032,244.335,158.723,23.006571428571426
15917,247,1,42,123.1,123.1,12,0.0,2,10,1,0,12,0.0,123.1,0.0,0.0
15918,190,2,153,334.23,167.115,33,81.0,6,15,1,0,40,0.0,167.115,35.518,50.23000000000002
15919,19,2,385,525.69,262.845,103,349.0,6,11,1,0,122,0.0,262.845,68.964,97.53000000000003
15920,154,3,94,163.55,54.517,52,0.0,4,15,1,0,58,0.0,163.55,0.0,0.0
15921,172,1,162,323.03000000000003,323.03,24,0.0,0,11,1,0,24,0.0,323.03,0.0,0.0
15922,372,2,136,363.6,181.8,11,1.0,2,13,1,1,12,0.083,363.6,0.0,0.0
15923,372,1,122,127.08,127.08,21,0.0,3,12,1,0,21,0.0,127.08,0.0,0.0
15925,194,1,93,207.15,207.15,12,0.0,6,15,1,0,12,0.0,207.15,0.0,0.0
15930,67,1,139,426.63,426.63,21,0.0,0,14,1,0,21,0.0,426.63,0.0,0.0
15932,4,11,2311,2461.85,223.805,93,68.1,0,14,1,4,119,0.034,307.731,12.687,-3.083928571428577
15933,21,3,885,1107.46,369.153,63,32.5,4,13,1,0,74,0.0,553.73,246.837,-349.08
15935,239,1,114,108.03999999999999,108.04,11,0.0,3,13,1,0,11,0.0,108.04,0.0,0.0
15937,64,1,73,145.35,145.35,7,0.0,3,15,1,0,7,0.0,145.35,0.0,0.0
15938,112,5,240,404.58,80.916,13,52.75,3,10,1,0,18,0.0,80.916,17.481,1.8759999999999992
15939,89,15,4724,6087.26,405.817,27,33.93,3,14,1,1,76,0.013,676.362,651.734,-88.35900000000002
15940,311,1,4,35.8,35.8,1,0.0,1,16,1,0,1,0.0,35.8,0.0,0.0
15942,133,1,232,337.44,337.44,14,0.0,4,9,1,0,14,0.0,337.44,0.0,0.0
15944,276,1,50,325.1,325.1,6,0.0,1,10,1,0,6,0.0,325.1,0.0,0.0
15945,365,1,52,181.0,181.0,2,0.0,3,13,1,0,2,0.0,181.0,0.0,0.0
15947,82,1,898,1708.24,1708.24,29,0.0,6,10,1,0,29,0.0,1708.24,0.0,0.0
15948,8,2,567,955.24,477.62,51,35.0,3,8,1,0,60,0.0,477.62,235.636,-333.24
15949,16,2,284,364.72,182.36,12,55.0,3,17,1,0,19,0.0,182.36,77.329,-109.36000000000003
15950,1,5,712,1684.46,336.892,86,89.5,3,11,1,5,102,0.049,336.892,268.901,-122.24100000000001
15951,1,3,306,669.57,223.19,36,142.0,6,11,1,2,43,0.047,334.785,57.113,-80.76999999999998
15952,33,4,391,781.91,195.478,65,64.0,6,12,1,0,84,0.0,195.478,80.021,14.474999999999994
15953,15,10,884,1632.4299999999998,163.243,65,108.44,2,14,1,5,102,0.049,272.072,112.26,47.15114285714285
15955,24,16,2124,4389.81,274.363,137,42.67,3,14,1,2,185,0.011,548.726,308.32,38.522023809523816
15957,31,1,211,428.89,428.89,40,0.0,1,12,1,0,42,0.0,428.89,0.0,0.0
15958,74,1,33,104.35,104.35,7,0.0,0,13,1,0,7,0.0,104.35,0.0,0.0
15963,19,2,298,470.76,235.38,26,26.0,1,13,1,0,28,0.0,235.38,63.159,-89.32000000000002
15965,17,4,434,808.87,202.218,88,116.67,4,10,1,0,111,0.0,404.435,351.071,496.48999999999995
15967,23,2,205,397.68,198.84,73,295.0,2,15,1,0,80,0.0,198.84,52.241,73.88
15969,2,4,120,582.9,145.725,20,63.33,1,12,1,1,21,0.048,145.725,168.287,-82.66999999999999
15970,303,1,116,314.1,314.1,11,0.0,2,12,1,0,11,0.0,314.1,0.0,0.0
15971,17,12,1716,4194.9,349.575,9,26.73,1,10,1,0,34,0.0,524.362,530.166,36.789285714285725
15973,235,3,87,99.77000000000002,33.257,4,65.5,2,11,1,2,6,0.333,33.257,255.346,-159.38500000000005
15974,39,8,2256,3429.55,428.694,141,69.29,3,10,1,1,177,0.006,489.936,206.135,-14.473571428571438
15975,84,1,243,371.01,371.01,24,0.0,4,13,1,0,24,0.0,371.01,0.0,0.0
15976,165,2,275,427.64,213.82,83,55.0,1,17,1,0,96,0.0,213.82,5.416,7.659999999999997
15977,17,2,1016,1054.73,527.365,48,22.0,1,13,1,0,65,0.0,527.365,242.87,343.47
15978,77,1,888,1098.78,1098.78,49,0.0,4,15,1,0,49,0.0,1098.78,0.0,0.0
15980,88,3,1560,2398.86,799.62,40,83.0,0,9,1,0,43,0.0,1199.43,621.193,878.5000000000001
15981,24,8,1866,3408.48,426.06,53,41.0,4,10,1,0,97,0.0,426.06,131.596,9.704761904761908
15983,22,4,886,1465.12,366.28,82,117.0,3,12,1,0,112,0.0,732.56,573.902,-811.6199999999999
15984,2,11,1805,2759.93,250.903,217,36.8,6,14,1,5,263,0.019,344.991,340.151,89.8627380952381
15985,123,3,836,1037.42,345.807,29,73.5,6,11,1,1,38,0.026,345.807,510.144,-328.37
15986,30,1,268,168.12,168.12,14,0.0,2,15,1,0,14,0.0,168.12,0.0,0.0
15987,12,7,1533,1432.77,204.681,110,59.33,3,12,1,0,128,0.0,286.554,121.846,25.176999999999992
15988,19,1,180,156.78,156.78,26,0.0,6,13,1,0,26,0.0,156.78,0.0,0.0
15990,44,2,443,792.11,396.055,52,243.0,2,15,1,0,52,0.0,396.055,7.517,-10.629999999999995
15992,3,1,17,41.989999999999995,41.99,3,0.0,1,11,1,0,3,0.0,41.99,0.0,0.0
15993,8,10,2022,2728.22,272.822,335,7.78,2,16,1,8,550,0.015,909.407,594.356,-527.045
15994,54,1,173,414.27,414.27,31,0.0,6,12,1,0,32,0.0,414.27,0.0,0.0
15996,88,7,378,1016.6800000000001,145.24,103,59.17,0,15,1,1,128,0.008,169.447,57.072,-25.041142857142855
15998,36,6,2028,3074.42,512.403,373,92.2,1,12,1,3,507,0.006,614.884,265.927,-108.759
16000,2,3,5110,12393.7,4131.233,9,0.0,2,12,1,0,9,0.0,12393.7,0.0,0.0
16003,29,5,1185,2735.37,547.074,82,82.5,3,9,1,0,103,0.0,683.842,497.069,-125.309
16005,12,4,280,578.71,144.678,173,86.0,6,13,1,0,201,0.0,192.903,97.144,74.19
16006,211,1,84,101.4,101.4,8,0.0,3,13,1,0,8,0.0,101.4,0.0,0.0
16007,47,4,1388,1693.81,423.452,221,56.0,6,13,1,0,381,0.0,564.603,347.741,301.085
16008,23,3,323,478.78,159.593,29,90.5,2,10,1,0,33,0.0,159.593,28.041,4.459999999999994
16009,22,4,366,972.11,243.028,68,45.67,6,11,1,0,82,0.0,324.037,160.051,-149.91500000000002
16010,245,3,202,392.4,130.8,62,58.5,6,11,1,0,79,0.0,196.2,121.764,172.20000000000002
16011,8,16,2035,3352.96,209.56,99,23.87,3,16,1,0,210,0.0,304.815,180.015,9.735272727272726
16012,35,3,799,1415.29,471.763,87,60.0,4,13,1,0,94,0.0,471.763,258.999,-40.94
16013,3,52,13942,33453.45,643.336,32,20.55,4,12,1,10,149,0.067,2573.342,1632.196,222.70159340659345
